st_fip	female	hrs_allev	evol_course	phase1	senior_c	ph_senior	notest_p	ph_notest_p	idsci_trans	biocred3	certified	degr3	confident
33	1	26.0	1.0	0.7974369205242485	1.0	0.7974369	0.0	0.0	0.68522286	1.0	1.0	2.0	2.0
34	0	12.0	0.0	0.1260155064756934	-1.0	-0.1260155	1.0	0.1260155	0.96394604	1.0	1.0	2.0	1.0
34	1	9.5	1.0	0.1260155064756934	0.0	0.0	0.0	0.0	0.79277885	2.0	1.0	2.0	1.0
34	1	5.5	0.0	0.1260155064756934	0.0	0.0	1.0	0.1260155	0.33910823	1.0	1.0	1.0	0.0
34	9	8.0	0.0	0.1260155064756934	1.0	0.1260155	1.0	0.1260155	0.4343516	1.0	1.0	1.0	1.0
34	1	4.0	0.0	0.1260155064756934	0.0	0.0	0.0	0.0	0.68522286	2.0	1.0	1.0	0.0
34	1	26.0	1.0	0.1260155064756934	-2.0	-0.252031	1.0	0.1260155	0.68522286	2.0	0.0	0.0	1.0
34	0	26.0	0.0	0.1260155064756934	1.0	0.1260155	1.0	0.1260155	0.96394604	2.0	1.0	0.0	1.0
34	1	17.0	0.0	0.1260155064756934	1.0	0.1260155	0.0	0.0	0.96394604	2.0	1.0	2.0	2.0
34	1	19.5	0.0	0.1260155064756934	-1.0	-0.1260155	1.0	0.1260155	0.43511444	2.0	1.0	0.0	1.0
34	0	17.0	0.0	0.1260155064756934	1.0	0.1260155	1.0	0.1260155	0.96394604	2.0	1.0	1.0	0.0
34	0	14.5	0.0	0.1260155064756934	1.0	0.1260155	0.0	0.0	0.32154438	2.0	1.0	0.0	0.0
34	0	21.0	0.0	0.1260155064756934	-1.0	-0.1260155	0.0	0.0	0.68618095	1.0	1.0	0.0	1.0
34	1	12.0	0.0	0.1260155064756934	1.0	0.1260155	1.0	0.1260155	0.96394604	2.0	1.0	0.0	1.0
34	0	14.5	1.0	0.1260155064756934	1.0	0.1260155	0.0	0.0	0.4343516	2.0	1.0	2.0	1.0
34	1	12.0	0.0	0.1260155064756934	1.0	0.1260155	0.0	0.0	0.15865923	1.0	1.0	1.0	0.0
34	1	8.0	0.0	0.1260155064756934	-1.0	-0.1260155	0.0	0.0	0.68618095	2.0	0.0	0.0	0.0
34	1	23.5	1.0	0.1260155064756934	-1.0	-0.1260155	1.0	0.1260155	0.79277885	1.0	0.0	0.0	1.0
34	1	18.0	1.0	0.1260155064756934	-1.0	-0.1260155	0.0	0.0	0.45472732	2.0	1.0	2.0	0.0
34	1	14.5	1.0	0.1260155064756934	0.0	0.0	0.0	0.0	0.54221964	1.0	1.0	1.0	1.0
34	1	8.0	1.0	0.1260155064756934	1.0	0.1260155	0.0	0.0	0.96394604	2.0	1.0	2.0	2.0
34	1	23.5	1.0	0.1260155064756934	1.0	0.1260155	0.0	0.0	0.35644802	2.0	1.0	2.0	2.0
34	0	5.5	1.0	0.1260155064756934	-1.0	-0.1260155	1.0	0.1260155	0.43511444	2.0	1.0	0.0	1.0
34	1	5.5	1.0	0.1260155064756934	1.0	0.1260155	0.0	0.0	0.96394604	2.0	0.0	1.0	0.0
34	1	9.5	0.0	0.1260155064756934	1.0	0.1260155	1.0	0.1260155	0.68522286	2.0	1.0	0.0	0.0
34	0	18.0	0.0	0.1260155064756934	1.0	0.1260155	1.0	0.1260155	0.17106636	2.0	1.0	0.0	0.0
34	1	8.0	0.0	0.1260155064756934	0.0	0.0	0.0	0.0	0.819177	0.0	1.0	0.0	0.0
34	0	12.0	0.0	0.1260155064756934	-1.0	-0.1260155	0.0	0.0	0.819177	2.0	1.0	1.0	2.0
34	1	8.0	0.0	0.1260155064756934	-1.0	-0.1260155	0.0	0.0	0.10417006	2.0	0.0	2.0	1.0
34	0	9.5	0.0	0.1260155064756934	1.0	0.1260155	0.0	0.0	0.81813014	1.0	1.0	1.0	0.0
34	1	9.5	0.0	0.1260155064756934	0.0	0.0	0.0	0.0	0.33910823	1.0	1.0	1.0	1.0
34	0	9.5	1.0	0.1260155064756934	1.0	0.1260155	0.0	0.0	0.17106636	2.0	0.0	2.0	1.0
34	0	12.0	1.0	0.1260155064756934	0.0	0.0	1.0	0.1260155	0.33910823	2.0	1.0	2.0	1.0
34	1	9.5	1.0	0.1260155064756934	0.0	0.0	1.0	0.1260155	0.35644802	2.0	1.0	0.0	0.0
34	1	8.0	1.0	0.1260155064756934	1.0	0.1260155	0.0	0.0	0.96394604	2.0	0.0	0.0	1.0
34	0	8.0	1.0	0.1260155064756934	0.0	0.0	0.0	0.0	0.54221964	1.0	1.0	1.0	1.0
34	0	19.5	0.0	0.1260155064756934	0.0	0.0	1.0	0.1260155	0.4343516	1.0	1.0	0.0	0.0
35	1	5.5	1.0	0.7974369205242485	0.0	0.0	0.0	0.0	0.68522286	2.0	1.0	1.0	1.0
35	1	21.0	0.0	0.7974369205242485	-1.0	-0.7974369	1.0	0.7974369	0.819177	2.0	0.0	1.0	2.0
35	0	9.5	0.0	0.7974369205242485	-2.0	-1.5948738	0.0	0.0	0.25563785	2.0	0.0	1.0	0.0
35	1	17.0	0.0	0.7974369205242485	0.0	0.0	1.0	0.7974369	0.5640886	2.0	1.0	1.0	2.0
32	0	23.5	0.0	0.7957212667680431	0.0	0.0	1.0	0.7957213	0.96394604	2.0	1.0	0.0	2.0
32	1	30.0	1.0	0.7957212667680431	1.0	0.7957213	0.0	0.0	0.68618095	2.0	1.0	2.0	1.0
32	0	21.0	1.0	0.7957212667680431	0.0	0.0	0.0	0.0	0.819177	2.0	1.0	1.0	1.0
32	0	40.0	0.0	0.7957212667680431	1.0	0.7957213	0.0	0.0	0.96394604	2.0	1.0	1.0	1.0
36	1	8.0	1.0	1.4619957195479818	-1.0	-1.4619957	0.0	0.0	0.96394604	2.0	1.0	2.0	2.0
36	0	5.5	1.0	1.4619957195479818	1.0	1.4619957	0.0	0.0	0.41518804	2.0	1.0	2.0	1.0
36	0	19.5	0.0	1.4619957195479818	-1.0	-1.4619957	0.0	0.0	0.96394604	0.0	1.0	1.0	1.0
36	0	5.5	0.0	1.4619957195479818	1.0	1.4619957	0.0	0.0	0.819177	2.0	1.0	2.0	1.0
36	1	12.0	1.0	1.4619957195479818	0.0	0.0	0.0	0.0	0.819177	2.0	1.0	1.0	1.0
36	1	26.0	0.0	1.4619957195479818	-1.0	-1.4619957	0.0	0.0	0.54221964	1.0	1.0	1.0	0.0
36	1	26.0	1.0	1.4619957195479818	-1.0	-1.4619957	0.0	0.0	0.819177	2.0	0.0	0.0	1.0
36	0	22.0	1.0	1.4619957195479818	-2.0	-2.9239914	0.0	0.0	0.43511444	2.0	0.0	0.0	2.0
36	1	8.0	1.0	1.4619957195479818	1.0	1.4619957	0.0	0.0	0.21926905	2.0	1.0	0.0	1.0
36	1	19.5	0.0	1.4619957195479818	1.0	1.4619957	0.0	0.0	0.96394604	2.0	1.0	2.0	2.0
36	1	12.0	0.0	1.4619957195479818	1.0	1.4619957	0.0	0.0	0.11309743	1.0	1.0	1.0	0.0
36	0	14.5	1.0	1.4619957195479818	1.0	1.4619957	0.0	0.0	0.81813014	2.0	1.0	0.0	0.0
36	1	17.0	1.0	1.4619957195479818	0.0	0.0	0.0	0.0	0.29525337	1.0	1.0	1.0	0.0
36	1	23.5	0.0	1.4619957195479818	1.0	1.4619957	0.0	0.0	0.96394604	2.0	1.0	2.0	2.0
36	0	12.0	0.0	1.4619957195479818	1.0	1.4619957	0.0	0.0	0.96394604	2.0	1.0	1.0	0.0
36	1	9.5	1.0	1.4619957195479818	1.0	1.4619957	0.0	0.0	0.96394604	2.0	1.0	2.0	2.0
36	0	17.0	0.0	1.4619957195479818	0.0	0.0	0.0	0.0	0.24098648	1.0	1.0	1.0	1.0
36	1	8.0	1.0	1.4619957195479818	-1.0	-1.4619957	0.0	0.0	0.41518804	2.0	1.0	1.0	0.0
36	1	19.5	1.0	1.4619957195479818	-2.0	-2.9239914	0.0	0.0	0.68618095	2.0	0.0	0.0	1.0
36	0	12.0	0.0	1.4619957195479818	0.0	0.0	0.0	0.0	0.54221964	1.0	0.0	2.0	1.0
36	1	23.5	1.0	1.4619957195479818	0.0	0.0	0.0	0.0	0.54221964	2.0	0.0	2.0	2.0
36	1	14.5	0.0	1.4619957195479818	-1.0	-1.4619957	0.0	0.0	0.45394748	0.0	1.0	1.0	1.0
36	1	12.0	0.0	1.4619957195479818	0.0	0.0	0.0	0.0	0.5640886	2.0	1.0	2.0	2.0
36	0	12.0	1.0	1.4619957195479818	0.0	0.0	0.0	0.0	0.68522286	2.0	1.0	2.0	2.0
36	1	8.0	1.0	1.4619957195479818	0.0	0.0	0.0	0.0	0.33910823	1.0	1.0	0.0	1.0
36	0	8.0	1.0	1.4619957195479818	0.0	0.0	0.0	0.0	0.96394604	2.0	1.0	1.0	2.0
36	1	22.0	0.0	1.4619957195479818	1.0	1.4619957	0.0	0.0	0.023902409	0.0	1.0	0.0	-1.0
36	0	22.0	1.0	1.4619957195479818	-2.0	-2.9239914	0.0	0.0	0.24098648	2.0	0.0	1.0	1.0
36	1	5.5	1.0	1.4619957195479818	-1.0	-1.4619957	0.0	0.0	0.68522286	2.0	1.0	1.0	1.0
36	1	19.5	1.0	1.4619957195479818	1.0	1.4619957	0.0	0.0	0.96394604	2.0	1.0	1.0	2.0
36	0	26.0	1.0	1.4619957195479818	-1.0	-1.4619957	0.0	0.0	0.45394748	2.0	1.0	1.0	1.0
36	1	12.0	1.0	1.4619957195479818	0.0	0.0	0.0	0.0	1.0000001	2.0	1.0	0.0	0.0
36	0	17.0	0.0	1.4619957195479818	0.0	0.0	0.0	0.0	0.56321996	1.0	0.0	0.0	1.0
36	1	22.0	0.0	1.4619957195479818	-1.0	-1.4619957	0.0	0.0	0.96394604	2.0	1.0	1.0	1.0
36	0	36.0	1.0	1.4619957195479818	-3.0	-4.3859873	0.0	0.0	0.96394604	2.0	0.0	1.0	1.0
36	1	12.0	0.0	1.4619957195479818	-1.0	-1.4619957	0.0	0.0	0.66203886	1.0	1.0	1.0	1.0
36	0	8.0	1.0	1.4619957195479818	0.0	0.0	0.0	0.0	0.68522286	2.0	1.0	2.0	1.0
36	0	12.0	0.0	1.4619957195479818	0.0	0.0	0.0	0.0	0.41593388	2.0	0.0	2.0	-1.0
36	0	12.0	0.0	1.4619957195479818	1.0	1.4619957	0.0	0.0	0.819177	2.0	1.0	0.0	2.0
36	1	5.5	0.0	1.4619957195479818	1.0	1.4619957	0.0	0.0	0.54307187	1.0	1.0	2.0	1.0
36	0	3.0	1.0	1.4619957195479818	0.0	0.0	0.0	0.0	0.68522286	2.0	1.0	1.0	0.0
36	1	14.5	0.0	1.4619957195479818	0.0	0.0	0.0	0.0	0.37654138	1.0	1.0	0.0	0.0
36	1	17.0	0.0	1.4619957195479818	0.0	0.0	0.0	0.0	0.68522286	2.0	1.0	1.0	1.0
36	1	5.5	0.0	1.4619957195479818	0.0	0.0	0.0	0.0	0.96394604	0.0	1.0	2.0	0.0
36	1	21.0	0.0	1.4619957195479818	1.0	1.4619957	0.0	0.0	0.96394604	2.0	1.0	0.0	0.0
36	0	14.5	0.0	1.4619957195479818	0.0	0.0	0.0	0.0	0.68522286	1.0	1.0	0.0	1.0
36	1	4.0	0.0	1.4619957195479818	1.0	1.4619957	0.0	0.0	0.24041885	2.0	1.0	0.0	0.0
36	1	13.0	1.0	1.4619957195479818	0.0	0.0	0.0	0.0	0.17106636	2.0	1.0	1.0	1.0
36	1	26.0	0.0	1.4619957195479818	0.0	0.0	0.0	0.0	0.68618095	2.0	1.0	0.0	1.0
36	0	18.0	1.0	1.4619957195479818	0.0	0.0	0.0	0.0	0.96394604	2.0	1.0	2.0	2.0
39	1	5.5	1.0	0.9635766202801819	0.0	0.0	0.0	0.0	0.43511444	2.0	1.0	1.0	0.0
39	0	9.5	1.0	0.9635766202801819	1.0	0.9635766	0.0	0.0	0.43511444	2.0	0.0	0.0	1.0
39	1	9.5	1.0	0.9635766202801819	0.0	0.0	0.0	0.0	0.32220078	2.0	1.0	1.0	0.0
39	0	31.0	1.0	0.9635766202801819	0.0	0.0	0.0	0.0	0.43511444	2.0	1.0	0.0	2.0
39	0	14.5	1.0	0.9635766202801819	0.0	0.0	0.0	0.0	0.66203886	2.0	1.0	1.0	1.0
39	1	18.0	1.0	0.9635766202801819	-1.0	-0.9635766	0.0	0.0	0.819177	2.0	1.0	2.0	1.0
39	0	36.0	1.0	0.9635766202801819	1.0	0.9635766	0.0	0.0	0.54221964	2.0	0.0	2.0	1.0
39	1	9.5	1.0	0.9635766202801819	1.0	0.9635766	0.0	0.0	0.96394604	2.0	1.0	2.0	1.0
39	0	22.0	1.0	0.9635766202801819	0.0	0.0	0.0	0.0	0.24098648	2.0	1.0	0.0	2.0
39	1	35.0	1.0	0.9635766202801819	0.0	0.0	0.0	0.0	0.96394604	2.0	1.0	1.0	1.0
39	0	9.5	1.0	0.9635766202801819	1.0	0.9635766	0.0	0.0	0.54221964	2.0	1.0	2.0	2.0
39	0	5.5	0.0	0.9635766202801819	-1.0	-0.9635766	1.0	0.9635766	0.6842655	2.0	1.0	0.0	1.0
39	0	8.0	0.0	0.9635766202801819	1.0	0.9635766	1.0	0.9635766	0.15958223	0.0	1.0	1.0	-1.0
39	1	17.0	0.0	0.9635766202801819	0.0	0.0	0.0	0.0	0.32285783	1.0	1.0	1.0	0.0
39	1	3.0	0.0	0.9635766202801819	1.0	0.9635766	0.0	0.0	0.96394604	2.0	1.0	0.0	0.0
39	1	31.0	1.0	0.9635766202801819	-1.0	-0.9635766	0.0	0.0	0.43511444	2.0	1.0	2.0	1.0
39	1	30.0	1.0	0.9635766202801819	0.0	0.0	0.0	0.0	0.81813014	2.0	0.0	1.0	2.0
39	1	8.0	0.0	0.9635766202801819	1.0	0.9635766	0.0	0.0	0.819177	2.0	1.0	1.0	1.0
39	1	40.0	1.0	0.9635766202801819	-1.0	-0.9635766	0.0	0.0	0.96394604	1.0	1.0	2.0	1.0
39	0	12.0	1.0	0.9635766202801819	-1.0	-0.9635766	0.0	0.0	0.96394604	2.0	1.0	0.0	1.0
39	0	12.0	1.0	0.9635766202801819	1.0	0.9635766	1.0	0.9635766	0.68618095	2.0	1.0	2.0	2.0
39	1	18.0	0.0	0.9635766202801819	-1.0	-0.9635766	0.0	0.0	0.96394604	1.0	1.0	0.0	1.0
39	0	13.0	1.0	0.9635766202801819	0.0	0.0	0.0	0.0	0.25505322	0.0	1.0	0.0	1.0
39	0	12.0	1.0	0.9635766202801819	1.0	0.9635766	0.0	0.0	0.68522286	2.0	0.0	1.0	2.0
39	1	5.5	1.0	0.9635766202801819	-1.0	-0.9635766	0.0	0.0	0.43511444	0.0	1.0	1.0	0.0
39	0	8.0	0.0	0.9635766202801819	-2.0	-1.9271532	0.0	0.0	0.4343516	1.0	1.0	0.0	1.0
39	1	18.0	0.0	0.9635766202801819	-1.0	-0.9635766	0.0	0.0	0.25563785	1.0	1.0	0.0	1.0
40	0	9.5	0.0	-2.4877002628672638	1.0	-2.4877002	0.0	0.0	0.54221964	2.0	1.0	1.0	1.0
40	0	14.5	1.0	-2.4877002628672638	0.0	0.0	0.0	0.0	0.68618095	2.0	1.0	2.0	0.0
40	9	8.0	0.0	-2.4877002628672638	0.0	0.0	0.0	0.0	0.81813014	2.0	1.0	0.0	0.0
40	1	18.0	0.0	-2.4877002628672638	-1.0	2.4877002	0.0	0.0	0.43511444	2.0	1.0	0.0	0.0
40	1	9.5	0.0	-2.4877002628672638	1.0	-2.4877002	0.0	0.0	0.4343516	2.0	1.0	2.0	1.0
40	0	3.0	0.0	-2.4877002628672638	0.0	0.0	0.0	0.0	0.54221964	2.0	1.0	0.0	0.0
40	0	5.5	0.0	-2.4877002628672638	-1.0	2.4877002	0.0	0.0	0.32285783	2.0	1.0	0.0	1.0
40	1	1.5	0.0	-2.4877002628672638	-3.0	7.463101	0.0	0.0	0.54221964	1.0	0.0	1.0	0.0
40	1	9.5	1.0	-2.4877002628672638	-2.0	4.9754004	0.0	0.0	0.68618095	1.0	0.0	1.0	0.0
40	0	22.0	1.0	-2.4877002628672638	-1.0	2.4877002	0.0	0.0	0.96394604	1.0	1.0	1.0	1.0
40	0	36.0	0.0	-2.4877002628672638	0.0	0.0	0.0	0.0	0.32220078	1.0	1.0	1.0	1.0
41	0	23.5	1.0	0.3689502543107259	-1.0	-0.36895025	0.0	0.0	0.32220078	2.0	0.0	0.0	0.0
41	0	30.0	1.0	0.3689502543107259	1.0	0.36895025	0.0	0.0	0.96394604	2.0	1.0	2.0	2.0
41	1	14.5	1.0	0.3689502543107259	0.0	0.0	0.0	0.0	0.68522286	2.0	1.0	2.0	0.0
41	1	8.0	0.0	0.3689502543107259	0.0	0.0	0.0	0.0	0.96394604	2.0	1.0	0.0	1.0
41	0	22.0	1.0	0.3689502543107259	-1.0	-0.36895025	0.0	0.0	0.54221964	2.0	1.0	1.0	0.0
41	1	19.5	1.0	0.3689502543107259	0.0	0.0	0.0	0.0	0.33910823	2.0	0.0	1.0	1.0
41	1	44.0	1.0	0.3689502543107259	1.0	0.36895025	0.0	0.0	0.68522286	2.0	1.0	2.0	2.0
41	1	4.0	1.0	0.3689502543107259	-1.0	-0.36895025	0.0	0.0	0.33910823	2.0	1.0	0.0	1.0
41	1	1.5	0.0	0.3689502543107259	0.0	0.0	0.0	0.0	0.21259221	1.0	0.0	1.0	0.0
41	0	23.5	1.0	0.3689502543107259	-1.0	-0.36895025	0.0	0.0	0.68522286	2.0	1.0	1.0	1.0
41	0	16.0	1.0	0.3689502543107259	-1.0	-0.36895025	0.0	0.0	0.54221964	2.0	1.0	0.0	1.0
41	0	16.0	1.0	0.3689502543107259	-1.0	-0.36895025	0.0	0.0	0.819177	2.0	1.0	0.0	1.0
42	1	0.0	0.0	0.2761742951214809	1.0	0.2761743	0.0	0.0	0.45394748	1.0	1.0	0.0	0.0
42	0	9.5	0.0	0.2761742951214809	1.0	0.2761743	1.0	0.2761743	0.24098648	1.0	1.0	1.0	1.0
42	0	3.0	0.0	0.2761742951214809	1.0	0.2761743	1.0	0.2761743	0.54221964	1.0	1.0	0.0	1.0
42	0	4.0	0.0	0.2761742951214809	-1.0	-0.2761743	0.0	0.0	0.24098648	1.0	0.0	0.0	0.0
42	9	14.5	0.0	0.2761742951214809	0.0	0.0	1.0	0.2761743	0.79277885	2.0	1.0	2.0	1.0
42	1	14.5	0.0	0.2761742951214809	0.0	0.0	1.0	0.2761743	0.6842655	2.0	1.0	0.0	0.0
42	0	19.5	1.0	0.2761742951214809	1.0	0.2761743	0.0	0.0	0.96394604	1.0	1.0	0.0	1.0
42	0	5.5	0.0	0.2761742951214809	1.0	0.2761743	0.0	0.0	0.45394748	1.0	1.0	0.0	1.0
42	1	5.5	0.0	0.2761742951214809	0.0	0.0	0.0	0.0	0.54221964	1.0	0.0	1.0	0.0
42	0	26.0	1.0	0.2761742951214809	-1.0	-0.2761743	1.0	0.2761743	0.54221964	2.0	1.0	0.0	1.0
42	0	14.5	0.0	0.2761742951214809	1.0	0.2761743	0.0	0.0	0.45472732	2.0	1.0	2.0	1.0
42	1	16.0	0.0	0.2761742951214809	-2.0	-0.5523486	0.0	0.0	0.5640886	1.0	1.0	0.0	1.0
42	1	23.5	1.0	0.2761742951214809	0.0	0.0	0.0	0.0	0.96394604	2.0	1.0	1.0	1.0
42	0	3.0	0.0	0.2761742951214809	1.0	0.2761743	1.0	0.2761743	0.66203886	1.0	1.0	0.0	0.0
42	1	8.0	0.0	0.2761742951214809	-1.0	-0.2761743	1.0	0.2761743	0.54221964	2.0	1.0	0.0	0.0
42	1	14.5	1.0	0.2761742951214809	0.0	0.0	1.0	0.2761743	0.81813014	1.0	1.0	0.0	0.0
42	0	13.0	1.0	0.2761742951214809	0.0	0.0	0.0	0.0	0.96394604	2.0	1.0	1.0	1.0
42	0	8.0	1.0	0.2761742951214809	1.0	0.2761743	0.0	0.0	0.33910823	2.0	1.0	1.0	1.0
42	1	19.5	0.0	0.2761742951214809	0.0	0.0	1.0	0.2761743	0.96394604	2.0	0.0	1.0	1.0
42	0	5.5	1.0	0.2761742951214809	1.0	0.2761743	1.0	0.2761743	0.4343516	2.0	1.0	1.0	0.0
42	0	9.5	0.0	0.2761742951214809	0.0	0.0	1.0	0.2761743	0.028469218	2.0	0.0	1.0	0.0
42	1	12.0	0.0	0.2761742951214809	0.0	0.0	0.0	0.0	0.43511444	1.0	1.0	0.0	0.0
42	0	8.0	0.0	0.2761742951214809	1.0	0.2761743	1.0	0.2761743	0.32220078	2.0	1.0	0.0	0.0
42	0	9.5	0.0	0.2761742951214809	1.0	0.2761743	1.0	0.2761743	0.541368	2.0	0.0	2.0	1.0
42	1	9.5	0.0	0.2761742951214809	-1.0	-0.2761743	1.0	0.2761743	0.819177	2.0	1.0	2.0	0.0
42	0	17.0	0.0	0.2761742951214809	1.0	0.2761743	0.0	0.0	0.819177	2.0	1.0	1.0	0.0
42	0	21.0	0.0	0.2761742951214809	-1.0	-0.2761743	1.0	0.2761743	0.5640886	2.0	0.0	0.0	0.0
42	1	5.5	0.0	0.2761742951214809	0.0	0.0	0.0	0.0	0.96394604	2.0	1.0	1.0	1.0
42	1	8.0	0.0	0.2761742951214809	0.0	0.0	1.0	0.2761743	0.68618095	1.0	1.0	0.0	-1.0
42	1	0.0	0.0	0.2761742951214809	0.0	0.0	0.0	0.0	0.7247272	2.0	1.0	1.0	-1.0
42	0	40.0	1.0	0.2761742951214809	0.0	0.0	1.0	0.2761743	0.68618095	2.0	0.0	1.0	1.0
42	0	31.0	1.0	0.2761742951214809	1.0	0.2761743	1.0	0.2761743	0.96394604	2.0	1.0	2.0	1.0
42	0	9.5	1.0	0.2761742951214809	1.0	0.2761743	1.0	0.2761743	0.45394748	2.0	1.0	1.0	1.0
42	0	0.0	0.0	0.2761742951214809	1.0	0.2761743	0.0	0.0	0.819177	2.0	0.0	1.0	0.0
42	0	9.5	0.0	0.2761742951214809	0.0	0.0	1.0	0.2761743	0.43511444	1.0	1.0	0.0	1.0
42	0	44.0	0.0	0.2761742951214809	1.0	0.2761743	0.0	0.0	0.96394604	2.0	1.0	0.0	0.0
42	0	5.5	1.0	0.2761742951214809	1.0	0.2761743	0.0	0.0	0.35575762	2.0	1.0	0.0	1.0
42	0	9.5	0.0	0.2761742951214809	0.0	0.0	0.0	0.0	0.4531683	2.0	1.0	0.0	1.0
42	0	26.0	0.0	0.2761742951214809	1.0	0.2761743	1.0	0.2761743	0.54221964	2.0	1.0	2.0	0.0
42	0	22.0	0.0	0.2761742951214809	1.0	0.2761743	1.0	0.2761743	0.819177	2.0	1.0	1.0	1.0
42	0	35.0	0.0	0.2761742951214809	0.0	0.0	0.0	0.0	0.68522286	2.0	1.0	0.0	1.0
42	1	35.0	1.0	0.2761742951214809	1.0	0.2761743	0.0	0.0	0.5640886	2.0	1.0	1.0	1.0
42	1	9.5	1.0	0.2761742951214809	-1.0	-0.2761743	1.0	0.2761743	0.68618095	2.0	1.0	2.0	0.0
42	1	9.5	0.0	0.2761742951214809	-1.0	-0.2761743	0.0	0.0	0.68618095	1.0	1.0	0.0	0.0
42	0	1.5	1.0	0.2761742951214809	-1.0	-0.2761743	1.0	0.2761743	0.5640886	2.0	1.0	0.0	1.0
42	1	8.0	0.0	0.2761742951214809	0.0	0.0	1.0	0.2761743	0.45472732	2.0	0.0	0.0	1.0
42	1	8.0	0.0	0.2761742951214809	0.0	0.0	0.0	0.0	0.54307187	2.0	0.0	1.0	1.0
42	0	4.0	0.0	0.2761742951214809	1.0	0.2761743	0.0	0.0	0.4343516	1.0	1.0	0.0	1.0
42	0	12.0	0.0	0.2761742951214809	0.0	0.0	0.0	0.0	0.68522286	2.0	0.0	0.0	1.0
44	1	26.0	0.0	0.3689502543107259	-1.0	-0.36895025	1.0	0.36895025	0.96394604	2.0	1.0	1.0	2.0
44	1	8.0	0.0	0.3689502543107259	0.0	0.0	1.0	0.36895025	0.68618095	2.0	1.0	0.0	1.0
44	0	26.0	0.0	0.3689502543107259	1.0	0.36895025	0.0	0.0	0.68522286	2.0	1.0	2.0	0.0
45	1	21.0	1.0	0.461726213499971	-1.0	-0.46172622	0.0	0.0	0.96394604	0.0	0.0	0.0	1.0
45	1	22.0	1.0	0.461726213499971	0.0	0.0	0.0	0.0	1.1965652E-14	2.0	1.0	2.0	2.0
45	1	36.0	0.0	0.461726213499971	1.0	0.46172622	0.0	0.0	0.4343516	1.0	1.0	0.0	0.0
45	0	26.0	0.0	0.461726213499971	-2.0	-0.92345244	0.0	0.0	0.4343516	2.0	1.0	1.0	0.0
46	0	8.0	1.0	-0.9484715665501336	0.0	0.0	0.0	0.0	0.96394604	1.0	1.0	1.0	1.0
46	0	9.5	0.0	-0.9484715665501336	1.0	-0.94847155	0.0	0.0	0.54221964	1.0	1.0	1.0	1.0
46	0	14.5	0.0	-0.9484715665501336	-2.0	1.8969431	1.0	-0.94847155	0.81813014	0.0	1.0	0.0	0.0
46	0	9.5	1.0	-0.9484715665501336	0.0	0.0	0.0	0.0	0.54221964	2.0	1.0	1.0	1.0
46	1	1.5	0.0	-0.9484715665501336	1.0	-0.94847155	1.0	-0.94847155	0.54221964	2.0	1.0	2.0	0.0
46	0	26.0	1.0	-0.9484715665501336	0.0	0.0	1.0	-0.94847155	0.33910823	2.0	1.0	1.0	1.0
46	0	21.0	0.0	-0.9484715665501336	-1.0	0.94847155	1.0	-0.94847155	0.45394748	2.0	0.0	0.0	0.0
46	1	21.0	1.0	-0.9484715665501336	1.0	-0.94847155	0.0	0.0	0.4343516	2.0	1.0	2.0	0.0
46	1	12.0	1.0	-0.9484715665501336	0.0	0.0	0.0	0.0	0.5640886	1.0	1.0	0.0	0.0
46	0	23.5	1.0	-0.9484715665501336	-1.0	0.94847155	1.0	-0.94847155	0.96394604	2.0	1.0	1.0	1.0
46	0	9.5	0.0	-0.9484715665501336	1.0	-0.94847155	0.0	0.0	0.54221964	2.0	1.0	1.0	-1.0
46	0	3.0	0.0	-0.9484715665501336	1.0	-0.94847155	1.0	-0.94847155	0.819177	2.0	1.0	2.0	0.0
46	0	17.0	0.0	-0.9484715665501336	1.0	-0.94847155	1.0	-0.94847155	0.35575762	2.0	1.0	0.0	1.0
47	1	5.5	1.0	0.3689502543107259	0.0	0.0	0.0	0.0	0.5640886	2.0	0.0	1.0	2.0
47	0	8.0	0.0	0.3689502543107259	0.0	0.0	0.0	0.0	0.24098648	0.0	1.0	1.0	2.0
47	1	9.5	1.0	0.3689502543107259	-2.0	-0.7379005	0.0	0.0	0.68522286	1.0	1.0	1.0	1.0
47	1	4.0	0.0	0.3689502543107259	1.0	0.36895025	0.0	0.0	0.81813014	2.0	1.0	0.0	0.0
47	1	4.0	0.0	0.3689502543107259	1.0	0.36895025	0.0	0.0	0.24098648	0.0	0.0	0.0	0.0
47	0	16.0	0.0	0.3689502543107259	0.0	0.0	0.0	0.0	0.6842655	2.0	1.0	0.0	0.0
47	0	4.0	0.0	0.3689502543107259	-1.0	-0.36895025	0.0	0.0	0.4343516	1.0	1.0	0.0	0.0
47	1	1.5	0.0	0.3689502543107259	-3.0	-1.1068507	0.0	0.0	0.03343501	1.0	1.0	0.0	0.0
47	1	23.5	1.0	0.3689502543107259	-2.0	-0.7379005	0.0	0.0	0.96394604	2.0	1.0	1.0	2.0
47	1	8.0	0.0	0.3689502543107259	1.0	0.36895025	0.0	0.0	0.45394748	2.0	1.0	0.0	0.0
47	1	8.0	0.0	0.3689502543107259	1.0	0.36895025	0.0	0.0	0.96394604	2.0	1.0	2.0	0.0
47	0	3.0	0.0	0.3689502543107259	0.0	0.0	0.0	0.0	0.17106636	0.0	1.0	1.0	0.0
